id,user,brewery,name,abv,rating,style,country,drink_country,drink_city,drink_datetime,"notes",creation_datetime,last_updated,country_iso,brew_with,brew_year,tags
15478,1,Birra del Borgo,25 Dodici,9.5,3.2,Belgian Strong Ale,Italy,USA,Oakland,2013-12-01,"",15:54.6,15:54.6,it,,,
15479,1,De La Senne,Crushable Saison,5,3.7,Saison,Belgium,USA,Berkeley,2014-01-01,"With Tired Hands brewery",15:54.6,15:54.6,be,Tired Hands,,
15480,1,Lagunitas,Imperial Stout,9.9,3.4,Imperial Stout,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15481,1,Flying Dog,Double Dog,11.5,3.1,American Strong Ale,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15482,1,Triple Rock,Tin Solider,9.1,3.1,Barley Wine,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15483,1,Triple Rock,Red Rock,5.4,3,Amber Ale,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15484,1,Flying Dog,Gonzo,9.2,3.4,Strong Porter,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15485,1,Uinta,Crooked Line Sea Legs,8,3.2,Baltic Porter,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15486,1,Divine,Engelen Tarwe,9,3.8,Abbey Tripel,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15487,1,Drake's,1500,5.5,2.3,American Pale Ale,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15488,1,Uinta,Hop Notch,7.3,2.8,IPA,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15489,1,Humboldt,500 BC,8.3,2.2,Double IPA,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,
15490,1,The Bruery,White Chocolate,14,1.6,Barley Wine,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;cacao
15491,1,Barrelhouse,Templeton Session,4.5,2.5,Golden Ale,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,
15492,1,Barrelhouse,Pale Ryder,6.1,2,American Pale Ale,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,rye
15493,1,Westvleteren,XII,10.2,4.2,Quadrupel,Belgium,USA,Pleasanton,2014-01-01,"12/12/12 release - Guy at Workday had extra bottles and brought them to a cantina",15:54.6,15:54.6,be,,2012,
15494,1,Pannepot,Reserva,10,4,Belgian Strong Ale,Belgium,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,be,,2008,
15495,1,The Bruery,5 Golden Rings,11.5,2.1,Belgian Strong Ale,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,pineapple
15496,1,The Bruery,Bottleworks XII,8,3.5,Sour,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;wine;raspberry
15497,1,Lost Abbey,Judgment Day,10.5,3.7,Quadrupel,USA,USA,Pleasanton,2014-01-01,"Yeah, it's supposed to be spelled that way...",15:54.6,15:54.6,us,,,
15498,1,The Bruery,The Wanderer,8,3.9,Sour,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,
15499,1,The Ale Apothecary,La Tache,6,3.7,Sour,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,barrel-aged
15500,1,The Bruery,Rueuze,5.9,3.9,Gueuze,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,barrel-aged
15501,1,The Bruery,Black Tuesday,18.9,3.6,Imperial Stout,USA,USA,Berkeley,2014-01-01,"Too sweet for my taste in Imperial Stouts",15:54.6,15:54.6,us,,,barrel-aged;bourbon
15502,1,Firestone Walker,Parabola,12.5,3.9,Imperial Stout,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon
15503,1,Sierra Nevada,Ruthless Rye,6.6,2.3,IPA,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15504,1,Sierra Nevada,Old Chico Session IPA,4,2.4,American Pale Ale,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15505,1,Sierra Nevada,Bigfoot,9.6,3,Barley Wine,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,2013,
15506,1,Sierra Nevada,Porter,5.6,3,Porter,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15507,1,Sierra Nevada,Imperial Pils,8,3.5,Imperial Pils,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15508,1,Sierra Nevada,Ovila Quad with Plums,10.2,3.7,Quadrupel,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,plum
15509,1,Sierra Nevada,Torpedo IPA,7.2,3.2,IPA,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15510,1,Sierra Nevada,Chocolate Stout,4.5,2.5,Sweet Stout,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,cacao
15511,1,Sierra Nevada,Bosden,6.8,2.7,Stout,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15512,1,Sierra Nevada,Pumpkin Ale,6,2.6,Spice,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,pumpkin
15513,1,Sierra Nevada,Bigfoot,9.6,3.1,Barley Wine,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,2014,
15514,1,Sierra Nevada,Weizenbock,6.6,3.7,Weizen Bock,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15515,1,Sierra Nevada,Knightro,4.6,2.5,Dry Stout,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15516,1,Brouwerij Van Steenberge,Gulden Draak The Brewmaster's Edition,10.5,4.4,Belgian Strong Ale,Belgium,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,be,,,
15517,1,Sierra Nevada,Double Dubbel,10.5,3.5,Abbey Dubbel,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15518,1,Sierra Nevada,Ovila Dubbel,7.5,3.6,Abbey Dubbel,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15519,1,Sierra Nevada,Visions of Sugar Plums,10.2,3,Quadrupel,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,plum
15520,1,Taj Mahal,,4.5,2,Pale Lager,India,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,in,,,
15521,1,St. Louis,Gueuze Fond Tradition,5,2.5,Gueuze,Belgium,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,be,,,
15522,1,Allagash,Black,7.5,3.3,Foreign Stout,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15523,1,BridgePort,Hop Czar,7.5,2.4,Double IPA,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15524,1,Linden Street,Burning Oak,5.5,2.2,Schwarzbier,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15525,1,21st Amendment,Bitter American,4.4,2.6,American Pale Ale,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15526,1,Speakeasy,Payback Porter,7.5,2.8,Porter,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15527,1,Ballast Point,Big Eye,6.8,2.4,IPA,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15528,1,Ballast Point,Yellowtail Pale Ale,4.6,0.7,Kölsch,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15529,1,Lagunitas,DayTime,4.65,1.6,American Pale Ale,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15530,1,Almanac,Bourbon Sour Porter,6,3.3,Sour,USA,USA,San Francisco,2014-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon
15531,1,Siren,Limoncello IPA,9,2.9,Double IPA,England,USA,San Francisco,2014-01-01,"With Mikkeller and Hill Farmstead",15:54.6,15:54.6,gb,Mikkeller and Hill Farmstead,,
15532,1,Newcastle,Brown Ale,4.7,2.6,Brown Ale,England,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,gb,,,
15533,1,Slaapmutske,Tripel,8.1,2.9,Abbey Tripel,Belgium,USA,Oakland,2014-01-01,"",15:54.6,15:54.6,be,,,
15534,1,Evil Twin,Falco,7,3.5,IPA,Denmark,USA,Oakland,2014-01-01,"",15:54.6,15:54.6,dk,,,
15535,1,Djævlebryg,Gudeløs,8.9,3.7,Imperial Stout,Denmark,USA,Oakland,2014-01-01,"",15:54.6,15:54.6,dk,,,
15536,1,To Øl,Snowball Saison,8,3,Saison,Denmark,USA,Oakland,2014-01-01,"",15:54.6,15:54.6,dk,,,
15537,1,Magnolia,Bonnie Lee's Best Bitter,4.1,1.1,Bitter,USA,USA,Pleasanton,2014-01-01,"",15:54.6,15:54.6,us,,,
15538,1,Brouwerij de Ranke,Guldenberg,8.5,3,Belgian Strong Ale,Belgium,USA,Oakland,2014-01-01,"",15:54.6,15:54.6,be,,,
15539,1,De La Senne,Zwarte Piet,8,4,Belgian Strong Ale,Belgium,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,be,,,
15540,1,Mort Subite,Krikenlambic,6.5,3.3,Lambic,Belgium,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,be,,,
15541,1,HeBrew,Jewbelation Sweet 16 (California Edition),16,3.3,American Strong Ale,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15542,1,Stone,Sublimely Self-Righteous,8.7,3.7,Black IPA,USA,USA,Berkeley,2014-01-01,"",15:54.6,15:54.6,us,,,
15543,1,Lake Placid,Nippletop,4.9,3,Sweet Stout,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,milk
15544,1,Uinta,Wyld,4,1.7,American Pale Ale,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15545,1,Lagunitas,Lucky 13,8.56,2.7,American Strong Ale,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15546,1,Empire,Cream Ale,5.8,0.5,Cream Ale,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15547,1,Spoetzl,Shiner Bock,4.41,1.3,Vienna,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15548,1,Resignation,KCCO Black Lager,5.1,2,Schwarzbier,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,Redhook,,
15549,1,Oskar Blues,Old Chub,8,3,Scotch Ale,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15550,1,Ithaca,16,8.7,3.5,Belgian Strong Ale,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15551,1,Horseheads,Hot-jala-heim,6.5,1.5,Spice,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,pepper
15552,1,Saranac,Legacy IPA,6.5,2.7,IPA,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15553,1,Empire,White Aphro,5.6,2.6,Spice,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,honey;ginger;lavender;flower
15554,1,Uinta,Crooked Line Labyrinth,13.2,1.7,Strong Porter,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,licorice
15555,1,Great Lakes,Conway's Irish Ale,6.5,2,Irish Ale,USA,USA,Ithaca,2014-02-01,"",15:54.6,15:54.6,us,,,
15556,1,AleSmith,Speedway Stout,12,3.3,Imperial Stout,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15557,1,AleSmith,X Pale,5.25,3.5,American Pale Ale,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15558,1,AleSmith,My Bloody Valentine,6.66,2.9,Amber Ale,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15559,1,Beer Here,Dark Hops,8.5,2,Black IPA,Denmark,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,dk,,,
15560,1,AleSmith,IPA,7.25,2.1,IPA,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15561,1,Hillas,,5,2.3,Pale Lager,Greece,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,gr,,,
15562,1,Baird,Suruga Bay Imperial IPA,7.5,3,Double IPA,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15563,1,Baird,Red Rose Amber Ale,5.4,2.6,California Common,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15564,1,Kujukuri,Ocean Weizen,5,2.6,Hefeweizen,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15565,1,Baird,Kurofune Porter,6,2.5,Porter,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15566,1,Hitachino,Dai Dai IPA,6.2,2.3,Fruit Beer,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,orange
15567,1,Hitachino,Real Ginger Ale,8,2.7,Spice,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,ginger
15568,1,Echigo,Koshihikari,5,1.5,Specialty Grain,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15569,1,Oze no Yukidoke,Weizen,5,2.9,Belgian White,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15570,1,Oze no Yukidoke,IPA,5,3,IPA,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15571,1,Iwate Kura,Oyster Stout,7,2.9,Stout,Japan,USA,Oakland,2014-02-01,"",15:54.6,15:54.6,jp,,,
15572,1,De Hoevebrouwers,Toria,8.6,2.4,Belgian Strong Ale,Belgium,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,be,,,
15573,1,Brouwerij Van Steenberge,Gulden Draak 9000,10.5,3.5,Quadrupel,Belgium,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,be,,,
15574,1,Ommegang,Scythe and Sickle,5.8,2.7,Specialty Grain,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15575,1,De Proefbrouwerij,Gageleer,7.5,2,Spice,Belgium,USA,Berkeley,2014-02-01,"With bog myrtle",15:54.6,15:54.6,be,,,bog myrtle
15576,1,Almanac,Sourdough Wild Ale,6.5,3.3,Sour,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,barrel-aged;wine;brett
15577,1,Kona,Fire Rock,5.9,1.7,American Pale Ale,USA,USA,Pleasanton,2014-02-01,"",15:54.6,15:54.6,us,,,
15578,1,Redhook,Audible Ale,4.7,1.9,American Pale Ale,USA,USA,Pleasanton,2014-02-01,"",15:54.6,15:54.6,us,,,
15579,1,St. Feuillien,Tripel,8.5,2.2,Abbey Tripel,Belgium,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,be,,,
15580,1,Black Diamond,Jagged Edge,7.3,2.4,IPA,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15581,1,Heretic,Evil Twin,6.8,2.8,American Strong Ale,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15582,1,Green Flash,Le Freak,9.2,3.6,Abbey Tripel,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15583,1,Stone,Matt's Burning Rosids Imperial Saison,10.5,1.6,Smoked,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,wood-aged
15584,1,Golden Road,Point the Way,5.9,2.6,IPA,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15585,1,Stone,IPA,6.9,2.6,IPA,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15586,1,Stone,Ruination IPA,8.2,2.2,IPA,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15587,1,Bison,Hop Cuvée,5.5,2.9,American Pale Ale,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15588,1,Eel River,Organic IPA,7.2,2.3,IPA,USA,USA,Berkeley,2014-02-01,"",15:54.6,15:54.6,us,,,
15589,1,Mission,Shipwreck Double IPA,9.25,2.5,Double IPA,USA,USA,San Francisco,2014-03-01,"",15:54.6,15:54.6,us,,,
15590,1,Heretic,Gramarye,4.4,2.4,American Pale Ale,USA,USA,San Francisco,2014-03-01,"",15:54.6,15:54.6,us,,,rye
15591,1,Green Flash,Double Stout,8.8,2.8,Imperial Stout,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15592,1,Sierra Nevada,Canfusion,7.2,2.5,Heller Bock,USA,USA,Berkeley,2014-07-01,"With Oskar Blues",15:54.6,15:54.6,us,Oskar Blues,,
15593,1,AleSmith,Wee Heavy,10,3,Scotch Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15594,1,Affligem,Dubbel,7,2.8,Abbey Dubbel,Belgium,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,be,,,
15595,1,Eagle Rock,Nitro Solidarity,3.96,2.4,Mild Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,nitro
15596,1,Eagle Rock,Solidarity,3.96,2.5,Mild Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15597,1,Eagle Rock,Manifesto,5.7,2.7,Belgian White,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15598,1,Eagle Rock,Revolution,5.2,2.6,American Pale Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15599,1,Eagle Rock,Populist,7,2.6,IPA,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15600,1,Eagle Rock,Goat Bock,6.6,2.6,Vienna,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15601,1,Deschutes,Mirror Mirror,11,4,Barley Wine,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,barrel-aged
15602,1,The Bruery,Chupacabra Quinceañera,6,1.7,Sour,USA,USA,Los Angeles,2014-03-01,"Sour blonde",15:54.6,15:54.6,us,,,brett
15603,1,The Bruery,Windowsill,10.5,3.4,Sour,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,rhubarb;raspberry
15604,1,The Bruery,Melange #1,11,3.6,Flanders Sour,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,barrel-aged;brett
15605,1,The Bruery,Bois,15.5,2.8,Old Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,barrel-aged
15606,1,The Bruery,Melange #3,15.5,2.9,American Strong Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,2013,barrel-aged;bourbon
15607,1,The Bruery,Cacaonut,15.6,1.2,American Strong Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,barrel-aged;coconut;cacao
15608,1,The Bruery,Saison Rue,8.5,2.6,Saison,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,2014,
15609,1,The Bruery,Walt,6.97,1.6,Saison,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15610,1,The Bruery,Mischievous,11.5,2.5,Spice,USA,USA,Los Angeles,2014-03-01,"Brewed in hot-sauce barrels",15:54.6,15:54.6,us,,,pepper
15611,1,The Bruery,Autumn Maple,10,2.7,Spice,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,maple
15612,1,The Bruery,Smooth Criminal,15,2.5,Old Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15613,1,Taps Bar,Cream Ale,5.5,2.4,Cream Ale,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15614,1,Taps Bar,Belgian White,4.8,2.8,Belgian White,USA,USA,Los Angeles,2014-03-01,"",15:54.6,15:54.6,us,,,
15615,1,Sierra Nevada,Maillard's Odyssey,8.5,2.9,Black IPA,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15616,1,Dogfish Head,Piercing Pils,6,2.6,Fruit Beer,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,pear
15617,1,Boulevard,Tank 7,8.5,2.8,Saison,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15618,1,Stillwater,Folklore,8.4,3.2,Foreign Stout,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15619,1,Boulevard,Sixth Glass,10.5,2.8,Quadrupel,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15620,1,Lost Abbey,Cuvée de Tomme,11.5,3.3,Flanders Sour,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon;cherry;brett
15621,1,Headlands,Ryepa,7.6,3,IPA,USA,USA,San Francisco,2014-03-01,"",15:54.6,15:54.6,us,,,rye
15622,1,Samuel Smith's,Organic Best Ale,5,2.3,Bitter,England,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,gb,,,
15623,1,Goose Island,Matilda,7,3.3,Belgian Ale,USA,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,us,,,
15624,1,Anchorage,Galaxy,7,2.4,IPA,USA,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,us,,,
15625,1,Hangar 24,Double IPA,7,2.4,Double IPA,USA,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,us,,,
15626,1,Stone,Cali-Belgique,6.9,2.7,IPA,USA,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,us,,,
15627,1,Palo Alto,Atlas Double IPA,8.5,1.6,Double IPA,USA,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,us,,,
15628,1,Lost Abbey,Saint's Devotion,6.66,3.4,Belgian Ale,USA,USA,Pleasanton,2014-03-01,"",15:54.6,15:54.6,us,,,brett
15629,1,Black Diamond,Free Style,5.2,1.6,Belgian Ale,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15630,1,Midnight Sun,Joan of Arctic,6.3,2,American Pale Ale,USA,USA,Berkeley,2014-03-01,"With honey and rhubarb",15:54.6,15:54.6,us,,,honey;rhubarb
15631,1,Golden Road,Burning Bush IPA,8,2.1,Double IPA,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15632,1,Peak Organic,Fresh Cut,4.7,1.7,Pilsener,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15633,1,Dixie,Blackened Voodo,5,2.2,Schwarzbier,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15634,1,Boulevard,Long Strange Tripel,9.2,2.8,Abbey Tripel,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15635,1,Boulevard,Double-Wide IPA,8.5,2.3,Double IPA,USA,USA,Berkeley,2014-03-01,"",15:54.6,15:54.6,us,,,
15636,1,New Belgium,Spring Blonde,6,0.9,Belgian Ale,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15637,1,Coronado,Islander IPA,7,2,IPA,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15638,1,Boulevard,Dark Truth,9.7,2.6,Imperial Stout,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15639,1,Miami,Gator Tail,5.3,2,Brown Ale,USA,USA,Miami,2014-04-01,"",15:54.6,15:54.6,us,,,
15640,1,Innis & Gunn,Rum Cask,7.4,1.6,English Strong Ale,Scotland,USA,Miami,2014-04-01,"",15:54.6,15:54.6,gb,,,barrel-aged;rum
15641,1,Sam Adams,Rebel IPA,6.5,1.5,IPA,USA,USA,Dallas,2014-04-01,"",15:54.6,15:54.6,us,,,
15642,1,Line 51,Red Death,8.3,3,Double IPA,USA,USA,Oakland,2014-04-01,"",15:54.6,15:54.6,us,,,
15643,1,Calicraft,Oaktown Brown,6.7,2.6,Brown Ale,USA,USA,Oakland,2014-04-01,"",15:54.6,15:54.6,us,,,
15644,1,Meta,,5.5,2,Pale Lager,Ethiopia,USA,Oakland,2014-04-01,"",15:54.6,15:54.6,et,,,
15645,1,BFM,Abbaye de Bon Chien,11,4,Sour,Switzerland,USA,Oakland,2014-04-01,"",15:54.6,15:54.6,ch,,2013,
15646,1,Speakeasy,Old Godfather,10.2,3.1,Barley Wine,USA,USA,Oakland,2014-04-01,"",15:54.6,15:54.6,us,,,
15647,1,Stone,Enjoy By 4-20-14,9.4,3.5,Double IPA,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15648,1,Stone,Oaked Arrogant Bastard,7.2,3.6,American Strong Ale,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,wood-aged
15649,1,Lagunitas,Undercover Investigation Shut-Down Ale,9.75,2.7,American Strong Ale,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15650,1,Stillwater,Stateside Saison,6.8,2.8,Saison,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15651,1,Grand Teton,Howling Wolf,5,3.3,Hefeweizen,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15652,1,Linden Street,New Oakland Glow,4.2,1.3,Pilsener,USA,USA,San Francisco,2014-04-01,"",15:54.6,15:54.6,us,,,
15653,1,Lost Abbey,Carnevale,6.5,3,Saison,USA,USA,Oakland,2014-04-01,"",15:54.6,15:54.6,us,,2014,brett
15654,1,Ommegang,Fire and Blood,6.8,3,Specialty Grain,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15655,1,Full Sail,LTD #4,7,2.5,Heller Bock,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15656,1,Anchor,IPA,6.5,3.2,IPA,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15657,1,Widmer Brothers,Upheaval IPA,7.1,2.5,IPA,USA,USA,San Francisco,2014-04-01,"",15:54.6,15:54.6,us,,,
15658,1,New Belgium,Ranger IPA,6.5,2.4,IPA,USA,USA,San Francisco,2014-04-01,"",15:54.6,15:54.6,us,,,
15659,1,Deschutes,Fresh Squeezed IPA,6,2.6,IPA,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15660,1,Anchor,Saison,7.2,2.6,Saison,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15661,1,Grand Teton,Trout Hop,8.5,2.9,Black IPA,USA,USA,Berkeley,2014-04-01,"",15:54.6,15:54.6,us,,,
15662,1,Stone,Go To IPA,4.5,2.7,IPA,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15663,1,Sierra Nevada,Hoptimum,10.4,2.1,Double IPA,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15664,1,Samuel Smith's,Taddy Porter,5,2.7,Porter,England,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,gb,,,
15665,1,Eggenberg,Samichlaus Classic,14,3.7,Doppelbock,Austria,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,at,,,
